tanggal,kecamatan,volume_ton,jenis_sampah,sumber_sampah
2024-02-03,CIRACAS,212.26,Residu,Taman Kota
2024-02-03,DUREN SAWIT,163.96,B3,Industri Kecil
2024-02-03,GAMBIR,127.37,B3,Pasar
2024-02-03,GROGOL PETAMBURAN,171.81,Residu,Taman Kota
2024-02-03,JAGAKARSA,76.16,Anorganik,Pasar
2024-02-03,JATINEGARA,86.84,Organik,Industri Kecil
2024-02-03,JOHAR BARU,105.49,B3,Pasar
2024-02-03,KALIDERES,58.84,Anorganik,Taman Kota
2024-02-03,KEBAYORAN BARU,194.59,Residu,Rumah Tangga
2024-02-03,KEBAYORAN LAMA,120.4,Anorganik,Taman Kota
2024-02-03,KEBON JERUK,99.2,Organik,Rumah Tangga
2024-02-03,KELAPA GADING,126.54,Residu,Komersial
2024-02-03,KEMAYORAN,234.84,Residu,Komersial
2024-02-03,KEMBANGAN,41.21,Anorganik,Pasar
2024-02-03,KEPULAUAN SERIBU SELATAN,101.73,Organik,Komersial
2024-02-03,KEPULAUAN SERIBU UTARA,106.5,Organik,Komersial
2024-02-03,KOJA,62.12,Organik,Komersial
2024-02-03,KRAMATJATI,61.13,Anorganik,Komersial
2024-02-03,MAKASAR,247.51,Anorganik,Rumah Tangga
2024-02-03,MAMPANG PRAPATAN,36.67,Organik,Taman Kota
2024-02-03,MATRAMAN,116.25,Organik,Pasar
2024-02-03,MENTENG,26.51,Residu,Industri Kecil
2024-02-03,PADEMANGAN,170.44,Organik,Rumah Tangga
2024-02-03,PAL MERAH,113.78,B3,Rumah Tangga
2024-02-03,PANCORAN,101.97,B3,Taman Kota
2024-02-03,PASAR MINGGU,226.9,Residu,Taman Kota
2024-02-03,PASAR REBO,175.67,Organik,Rumah Tangga
2024-02-03,PENJARINGAN,148.89,Residu,Pasar
2024-02-03,PESANGGRAHAN,113.76,Organik,Rumah Tangga
2024-02-03,PULOGADUNG,110.44,B3,Pasar
2024-02-03,SAWAH BESAR,183.27,Anorganik,Rumah Tangga
2024-02-03,SENEN,75.44,Anorganik,Industri Kecil
2024-02-03,SETIABUDI,113.79,Residu,Rumah Tangga
2024-02-03,TAMAN SARI,76.4,B3,Pasar
2024-02-03,TAMBORA,231.52,B3,Pasar
2024-02-03,TANAH ABANG,68.03,Residu,Komersial
2024-02-03,TANJUNG PRIOK,158.51,Residu,Pasar
2024-02-03,TEBET,129.23,Organik,Industri Kecil
2024-02-04,CAKUNG,94.55,B3,Pasar
2024-02-04,CEMPAKA PUTIH,19.04,B3,Industri Kecil
2024-02-04,CENGKARENG,71.12,Anorganik,Rumah Tangga
2024-02-04,CILANDAK,140.66,Residu,Industri Kecil
2024-02-04,CILINCING,66.9,B3,Komersial
2024-02-04,CIPAYUNG,119.71,Residu,Industri Kecil
2024-02-04,CIRACAS,128.95,B3,Komersial
2024-02-04,DUREN SAWIT,78.83,Anorganik,Rumah Tangga
2024-02-04,GAMBIR,57.7,Anorganik,Rumah Tangga
2024-02-04,GROGOL PETAMBURAN,82.7,Residu,Komersial
2024-02-04,JAGAKARSA,67.59,Anorganik,Industri Kecil
2024-02-04,JATINEGARA,50.21,Organik,Industri Kecil
2024-02-04,JOHAR BARU,157.3,B3,Industri Kecil
2024-02-04,KALIDERES,57.6,Organik,Rumah Tangga
2024-02-04,KEBAYORAN BARU,92.17,Organik,Industri Kecil
2024-02-04,KEBAYORAN LAMA,111.39,Anorganik,Rumah Tangga
2024-02-04,KEBON JERUK,56.31,B3,Komersial
2024-02-04,KELAPA GADING,101.03,B3,Rumah Tangga
2024-02-04,KEMAYORAN,133.85,Residu,Industri Kecil
2024-02-04,KEMBANGAN,36.55,Organik,Komersial
2024-02-04,KEPULAUAN SERIBU SELATAN,66.62,Residu,Industri Kecil
2024-02-04,KEPULAUAN SERIBU UTARA,54.11,B3,Industri Kecil
2024-02-04,KOJA,44.45,B3,Rumah Tangga
2024-02-04,KRAMATJATI,22.65,Residu,Industri Kecil
2024-02-04,MAKASAR,120.5,Residu,Pasar
2024-02-04,MAMPANG PRAPATAN,31.31,Organik,Taman Kota
2024-02-04,MATRAMAN,66.12,Residu,Komersial
2024-02-04,MENTENG,11.34,Organik,Komersial
2024-02-04,PADEMANGAN,83.65,Organik,Pasar
2024-02-04,PAL MERAH,54.08,Anorganik,Taman Kota
2024-02-04,PANCORAN,42.22,B3,Komersial
2024-02-04,PASAR MINGGU,149.71,B3,Komersial
2024-02-04,PASAR REBO,118.34,Organik,Rumah Tangga
2024-02-04,PENJARINGAN,77.07,Organik,Taman Kota
2024-02-04,PESANGGRAHAN,42.4,B3,Pasar
2024-02-04,PULOGADUNG,60.79,B3,Komersial
2024-02-04,SAWAH BESAR,112.04,Residu,Taman Kota
2024-02-04,SENEN,30.87,Organik,Komersial
2024-02-04,SETIABUDI,29.66,Anorganik,Rumah Tangga
2024-02-04,TAMAN SARI,54.76,Anorganik,Pasar
2024-02-04,TAMBORA,125.21,Residu,Rumah Tangga
2024-02-04,TANAH ABANG,30.88,B3,Komersial
2024-02-04,TANJUNG PRIOK,115.51,B3,Rumah Tangga
2024-02-04,TEBET,125.55,Organik,Pasar
2024-02-05,CAKUNG,178.76,Organik,Taman Kota
2024-02-05,CEMPAKA PUTIH,37.13,Residu,Komersial
2024-02-05,CENGKARENG,258.07,Anorganik,Industri Kecil
2024-02-05,CILANDAK,234.59,Residu,Taman Kota
2024-02-05,CILINCING,198.77,B3,Pasar
2024-02-05,CIPAYUNG,292.54,Anorganik,Taman Kota
2024-02-05,CIRACAS,221.26,Organik,Komersial
2024-02-05,DUREN SAWIT,275.12,Organik,Industri Kecil
2024-02-05,GAMBIR,128.02,Residu,Taman Kota
2024-02-05,GROGOL PETAMBURAN,161.07,Organik,Industri Kecil
2024-02-05,JAGAKARSA,171.59,Residu,Industri Kecil
2024-02-05,JATINEGARA,138.12,Residu,Industri Kecil
2024-02-05,JOHAR BARU,136.9,B3,Industri Kecil
2024-02-05,KALIDERES,72.46,Residu,Industri Kecil
2024-02-05,KEBAYORAN BARU,225.3,Residu,Taman Kota
2024-02-05,KEBAYORAN LAMA,252.75,Organik,Komersial
2024-02-05,KEBON JERUK,119.95,B3,Rumah Tangga
2024-02-05,KELAPA GADING,174.82,Residu,Pasar
2024-02-05,KEMAYORAN,254.91,B3,Rumah Tangga
2024-02-05,KEMBANGAN,70.36,B3,Komersial
2024-02-05,KEPULAUAN SERIBU SELATAN,201.08,B3,Pasar
2024-02-05,KEPULAUAN SERIBU UTARA,108.04,Anorganik,Pasar
2024-02-05,KOJA,111.43,B3,Pasar
2024-02-05,KRAMATJATI,84.37,Organik,Komersial
2024-02-05,MAKASAR,283.33,Organik,Komersial
2024-02-05,MAMPANG PRAPATAN,49.32,Residu,Taman Kota
2024-02-05,MATRAMAN,164.49,B3,Taman Kota
2024-02-05,MENTENG,30.82,B3,Rumah Tangga
2024-02-05,PADEMANGAN,227.98,Residu,Komersial
2024-02-05,PAL MERAH,92.85,B3,Rumah Tangga
2024-02-05,PANCORAN,137.56,Anorganik,Pasar
2024-02-05,PASAR MINGGU,298.65,B3,Komersial
2024-02-05,PASAR REBO,267.12,Organik,Komersial
2024-02-05,PENJARINGAN,112.99,Organik,Industri Kecil
2024-02-05,PESANGGRAHAN,112.87,Organik,Komersial
2024-02-05,PULOGADUNG,162.32,B3,Rumah Tangga
2024-02-05,SAWAH BESAR,183.79,B3,Pasar
2024-02-05,SENEN,94.52,Organik,Pasar
2024-02-05,SETIABUDI,72.37,Organik,Rumah Tangga
2024-02-05,TAMAN SARI,144.46,Anorganik,Industri Kecil
2024-02-05,TAMBORA,231.17,Organik,Pasar
2024-02-05,TANAH ABANG,83.45,B3,Rumah Tangga
2024-02-05,TANJUNG PRIOK,142.57,Organik,Industri Kecil
2024-02-05,TEBET,221.03,Anorganik,Pasar
2024-02-06,CAKUNG,140.52,B3,Komersial
2024-02-06,CEMPAKA PUTIH,36.49,Residu,Pasar
2024-02-06,CENGKARENG,184.5,Organik,Taman Kota
2024-02-06,CILANDAK,156.09,Residu,Pasar
2024-02-06,CILINCING,158.28,Organik,Pasar
2024-02-06,CIPAYUNG,177.28,Residu,Rumah Tangga
2024-02-06,CIRACAS,144.74,Anorganik,Industri Kecil
2024-02-06,DUREN SAWIT,149.02,B3,Taman Kota
2024-02-06,GAMBIR,119.82,B3,Rumah Tangga
2024-02-06,GROGOL PETAMBURAN,125.8,B3,Taman Kota
2024-02-06,JAGAKARSA,115.84,Anorganik,Komersial
2024-02-06,JATINEGARA,71.83,Organik,Komersial
2024-02-06,JOHAR BARU,137.36,Residu,Pasar
2024-02-06,KALIDERES,57.89,Organik,Rumah Tangga
2024-02-06,KEBAYORAN BARU,147.06,Anorganik,Rumah Tangga
2024-02-06,KEBAYORAN LAMA,155.41,B3,Pasar
2024-02-06,KEBON JERUK,118.34,Anorganik,Industri Kecil
2024-02-06,KELAPA GADING,107.87,Residu,Pasar
2024-02-06,KEMAYORAN,152.34,Anorganik,Pasar
2024-02-06,KEMBANGAN,69.87,Residu,Komersial
2024-02-06,KEPULAUAN SERIBU SELATAN,114.51,B3,Komersial
2024-02-06,KEPULAUAN SERIBU UTARA,103.8,Residu,Industri Kecil
2024-02-06,KOJA,97.31,Residu,Rumah Tangga
2024-02-06,KRAMATJATI,62.7,Anorganik,Komersial
2024-02-06,MAKASAR,198.58,Residu,Taman Kota
2024-02-06,MAMPANG PRAPATAN,30.3,B3,Rumah Tangga
2024-02-06,MATRAMAN,127.67,B3,Rumah Tangga
2024-02-06,MENTENG,37.58,Anorganik,Komersial
2024-02-06,PADEMANGAN,183.44,Residu,Taman Kota
2024-02-06,PAL MERAH,74.79,B3,Pasar
2024-02-06,PANCORAN,92.38,Organik,Komersial
2024-02-06,PASAR MINGGU,198.62,Residu,Pasar
2024-02-06,PASAR REBO,188.45,B3,Taman Kota
2024-02-06,PENJARINGAN,154.81,Anorganik,Komersial
2024-02-06,PESANGGRAHAN,104.28,Organik,Pasar
2024-02-06,PULOGADUNG,113.37,Residu,Komersial
2024-02-06,SAWAH BESAR,172.69,Residu,Taman Kota
2024-02-06,SENEN,56.91,B3,Rumah Tangga
2024-02-06,SETIABUDI,45.67,Organik,Taman Kota
2024-02-06,TAMAN SARI,116.95,Anorganik,Industri Kecil
2024-02-06,TAMBORA,220.55,B3,Taman Kota
2024-02-06,TANAH ABANG,66.42,Residu,Industri Kecil
2024-02-06,TANJUNG PRIOK,187.22,Anorganik,Industri Kecil
2024-02-06,TEBET,185.62,Anorganik,Komersial
2024-02-07,CAKUNG,168.55,Anorganik,Komersial
2024-02-07,CEMPAKA PUTIH,30.36,Anorganik,Rumah Tangga
2024-02-07,CENGKARENG,158.06,Organik,Industri Kecil
2024-02-07,CILANDAK,131.31,Residu,Taman Kota
2024-02-07,CILINCING,158.43,B3,Taman Kota
2024-02-07,CIPAYUNG,143.7,B3,Rumah Tangga
2024-02-07,CIRACAS,177.21,Anorganik,Rumah Tangga
2024-02-07,DUREN SAWIT,86.8,Residu,Pasar
2024-02-07,GAMBIR,80.27,B3,Industri Kecil
2024-02-07,GROGOL PETAMBURAN,145.5,Anorganik,Industri Kecil
2024-02-07,JAGAKARSA,84.7,Organik,Industri Kecil
2024-02-07,JATINEGARA,90.62,Residu,Rumah Tangga
2024-02-07,JOHAR BARU,102.74,Residu,Komersial
2024-02-07,KALIDERES,63.5,B3,Rumah Tangga
2024-02-07,KEBAYORAN BARU,184.51,Organik,Komersial
2024-02-07,KEBAYORAN LAMA,126.85,Organik,Rumah Tangga
2024-02-07,KEBON JERUK,67.86,Organik,Rumah Tangga
2024-02-07,KELAPA GADING,91.46,Anorganik,Pasar
2024-02-07,KEMAYORAN,181.44,Residu,Komersial
2024-02-07,KEMBANGAN,41.14,Residu,Taman Kota
2024-02-07,KEPULAUAN SERIBU SELATAN,110.82,Organik,Komersial
2024-02-07,KEPULAUAN SERIBU UTARA,91.58,Organik,Pasar
2024-02-07,KOJA,62.91,Residu,Pasar
2024-02-07,KRAMATJATI,33.27,Anorganik,Komersial
2024-02-07,MAKASAR,231.1,Organik,Komersial
2024-02-07,MAMPANG PRAPATAN,34.23,Anorganik,Rumah Tangga
2024-02-07,MATRAMAN,78.34,Anorganik,Rumah Tangga
2024-02-07,MENTENG,22.53,Organik,Pasar
2024-02-07,PADEMANGAN,179.11,B3,Komersial
2024-02-07,PAL MERAH,94.39,B3,Taman Kota
2024-02-07,PANCORAN,57.31,B3,Rumah Tangga
2024-02-07,PASAR MINGGU,187.43,B3,Industri Kecil
2024-02-07,PASAR REBO,131.33,Organik,Pasar
2024-02-07,PENJARINGAN,87.3,Anorganik,Komersial
2024-02-07,PESANGGRAHAN,84.5,B3,Pasar
2024-02-07,PULOGADUNG,92.9,Organik,Pasar
2024-02-07,SAWAH BESAR,197.72,Residu,Pasar
2024-02-07,SENEN,54.7,Residu,Taman Kota
2024-02-07,SETIABUDI,33.49,Anorganik,Pasar
2024-02-07,TAMAN SARI,56.93,Residu,Industri Kecil
2024-02-07,TAMBORA,163.79,Organik,Rumah Tangga
2024-02-07,TANAH ABANG,44.64,Residu,Pasar
2024-02-07,TANJUNG PRIOK,173.15,Organik,Industri Kecil
2024-02-07,TEBET,169.29,Anorganik,Taman Kota
2024-02-08,CAKUNG,147.86,Organik,Rumah Tangga
2024-02-08,CEMPAKA PUTIH,37.08,Organik,Taman Kota
2024-02-08,CENGKARENG,174.19,Organik,Industri Kecil
2024-02-08,CILANDAK,221.71,Organik,Komersial
2024-02-08,CILINCING,157.0,Anorganik,Pasar
2024-02-08,CIPAYUNG,197.89,Organik,Komersial
2024-02-08,CIRACAS,150.86,B3,Industri Kecil
2024-02-08,DUREN SAWIT,145.2,Organik,Komersial
2024-02-08,GAMBIR,119.73,Organik,Komersial
2024-02-08,GROGOL PETAMBURAN,121.29,Anorganik,Komersial
2024-02-08,JAGAKARSA,116.73,Residu,Rumah Tangga
2024-02-08,JATINEGARA,103.63,Organik,Komersial
2024-02-08,JOHAR BARU,106.25,Anorganik,Komersial
2024-02-08,KALIDERES,91.77,Residu,Industri Kecil
2024-02-08,KEBAYORAN BARU,154.84,Residu,Industri Kecil
2024-02-08,KEBAYORAN LAMA,184.78,Anorganik,Pasar
2024-02-08,KEBON JERUK,75.63,B3,Industri Kecil
2024-02-08,KELAPA GADING,160.76,Anorganik,Industri Kecil
2024-02-08,KEMAYORAN,155.26,Residu,Rumah Tangga
2024-02-08,KEMBANGAN,65.56,Residu,Rumah Tangga
2024-02-08,KEPULAUAN SERIBU SELATAN,96.0,Anorganik,Komersial
2024-02-08,KEPULAUAN SERIBU UTARA,109.8,Anorganik,Rumah Tangga
2024-02-08,KOJA,83.41,Anorganik,Rumah Tangga
2024-02-08,KRAMATJATI,57.79,Residu,Industri Kecil
2024-02-08,MAKASAR,243.17,Residu,Taman Kota
2024-02-08,MAMPANG PRAPATAN,58.84,B3,Rumah Tangga
2024-02-08,MATRAMAN,96.62,Organik,Komersial
2024-02-08,MENTENG,29.49,Anorganik,Rumah Tangga
2024-02-08,PADEMANGAN,178.43,Anorganik,Pasar
2024-02-08,PAL MERAH,88.92,B3,Taman Kota
2024-02-08,PANCORAN,112.16,Anorganik,Industri Kecil
2024-02-08,PASAR MINGGU,205.87,Organik,Taman Kota
2024-02-08,PASAR REBO,148.28,Anorganik,Industri Kecil
2024-02-08,PENJARINGAN,125.44,Anorganik,Industri Kecil
2024-02-08,PESANGGRAHAN,68.6,Anorganik,Komersial
2024-02-08,PULOGADUNG,126.14,B3,Rumah Tangga
2024-02-08,SAWAH BESAR,191.52,B3,Komersial
2024-02-08,SENEN,64.53,Residu,Rumah Tangga
2024-02-08,SETIABUDI,49.4,Residu,Industri Kecil
2024-02-08,TAMAN SARI,96.1,Residu,Taman Kota
2024-02-08,TAMBORA,157.15,Residu,Rumah Tangga
2024-02-08,TANAH ABANG,68.2,Organik,Rumah Tangga
2024-02-08,TANJUNG PRIOK,154.38,Residu,Pasar
2024-02-08,TEBET,165.79,Organik,Industri Kecil
2024-02-09,CAKUNG,155.56,Residu,Pasar
2024-02-09,CEMPAKA PUTIH,45.73,Residu,Industri Kecil
2024-02-09,CENGKARENG,130.97,B3,Komersial
2024-02-09,CILANDAK,237.44,Organik,Industri Kecil
2024-02-09,CILINCING,124.21,Anorganik,Industri Kecil
2024-02-09,CIPAYUNG,193.33,Organik,Taman Kota
2024-02-09,CIRACAS,239.11,Anorganik,Taman Kota
2024-02-09,DUREN SAWIT,125.03,B3,Pasar
2024-02-09,GAMBIR,126.58,Anorganik,Industri Kecil
2024-02-09,GROGOL PETAMBURAN,252.21,B3,Komersial
2024-02-09,JAGAKARSA,97.47,Anorganik,Komersial
2024-02-09,JATINEGARA,64.33,Anorganik,Pasar
2024-02-09,JOHAR BARU,112.46,B3,Taman Kota
2024-02-09,KALIDERES,74.64,Anorganik,Rumah Tangga
2024-02-09,KEBAYORAN BARU,139.53,Organik,Pasar
2024-02-09,KEBAYORAN LAMA,151.9,Organik,Komersial
2024-02-09,KEBON JERUK,84.99,Residu,Taman Kota
2024-02-09,KELAPA GADING,133.39,Anorganik,Pasar
2024-02-09,KEMAYORAN,394.91,B3,Pasar
2024-02-09,KEMBANGAN,70.36,B3,Rumah Tangga
2024-02-09,KEPULAUAN SERIBU SELATAN,209.79,Residu,Komersial
2024-02-09,KEPULAUAN SERIBU UTARA,104.01,Organik,Industri Kecil
2024-02-09,KOJA,69.08,Organik,Komersial
2024-02-09,KRAMATJATI,55.2,Residu,Taman Kota
2024-02-09,MAKASAR,166.21,Anorganik,Komersial
2024-02-09,MAMPANG PRAPATAN,33.13,B3,Komersial
2024-02-09,MATRAMAN,97.81,Residu,Pasar
2024-02-09,MENTENG,29.38,Organik,Pasar
2024-02-09,PADEMANGAN,160.71,Residu,Taman Kota
2024-02-09,PAL MERAH,131.57,B3,Industri Kecil
2024-02-09,PANCORAN,117.82,Organik,Industri Kecil
2024-02-09,PASAR MINGGU,238.5,Anorganik,Taman Kota
2024-02-09,PASAR REBO,147.22,Organik,Rumah Tangga
2024-02-09,PENJARINGAN,157.48,Organik,Industri Kecil
2024-02-09,PESANGGRAHAN,78.41,Organik,Rumah Tangga
2024-02-09,PULOGADUNG,211.35,Organik,Komersial
2024-02-09,SAWAH BESAR,172.52,Anorganik,Pasar
2024-02-09,SENEN,81.23,Residu,Pasar
2024-02-09,SETIABUDI,35.97,Residu,Industri Kecil
2024-02-09,TAMAN SARI,120.59,Anorganik,Industri Kecil
2024-02-09,TAMBORA,163.88,Residu,Pasar
2024-02-09,TANAH ABANG,54.47,Residu,Komersial
2024-02-09,TANJUNG PRIOK,146.05,B3,Komersial
2024-02-09,TEBET,242.33,Anorganik,Rumah Tangga
2024-02-10,CAKUNG,116.0,B3,Taman Kota
2024-02-10,CEMPAKA PUTIH,25.8,Residu,Komersial
2024-02-10,CENGKARENG,176.14,Anorganik,Taman Kota
2024-02-10,CILANDAK,407.72,Anorganik,Komersial
2024-02-10,CILINCING,179.65,Residu,Taman Kota
2024-02-10,CIPAYUNG,194.06,Residu,Taman Kota
2024-02-10,CIRACAS,143.24,Organik,Pasar
2024-02-10,DUREN SAWIT,160.09,Residu,Pasar
2024-02-10,GAMBIR,120.33,Organik,Industri Kecil
2024-02-10,GROGOL PETAMBURAN,141.55,Anorganik,Pasar
2024-02-10,JAGAKARSA,117.76,Anorganik,Rumah Tangga
2024-02-10,JATINEGARA,73.87,Residu,Pasar
2024-02-10,JOHAR BARU,119.7,B3,Rumah Tangga
2024-02-10,KALIDERES,66.02,Organik,Industri Kecil
2024-02-10,KEBAYORAN BARU,148.96,Residu,Industri Kecil
2024-02-10,KEBAYORAN LAMA,169.84,Residu,Industri Kecil
2024-02-10,KEBON JERUK,93.35,Residu,Industri Kecil
2024-02-10,KELAPA GADING,111.0,Anorganik,Pasar
2024-02-10,KEMAYORAN,218.36,Residu,Pasar
2024-02-10,KEMBANGAN,57.02,Organik,Industri Kecil
2024-02-10,KEPULAUAN SERIBU SELATAN,154.98,Organik,Taman Kota
2024-02-10,KEPULAUAN SERIBU UTARA,129.42,Organik,Taman Kota
2024-02-10,KOJA,94.46,Organik,Taman Kota
2024-02-10,KRAMATJATI,62.45,Organik,Pasar
2024-02-10,MAKASAR,222.82,Anorganik,Komersial
2024-02-10,MAMPANG PRAPATAN,28.62,B3,Rumah Tangga
2024-02-10,MATRAMAN,107.99,B3,Rumah Tangga
2024-02-10,MENTENG,28.69,Anorganik,Industri Kecil
2024-02-10,PADEMANGAN,178.59,B3,Pasar
2024-02-10,PAL MERAH,74.06,B3,Industri Kecil
2024-02-10,PANCORAN,109.21,Residu,Rumah Tangga
2024-02-10,PASAR MINGGU,321.33,Anorganik,Pasar
2024-02-10,PASAR REBO,138.46,Organik,Taman Kota
2024-02-10,PENJARINGAN,122.38,Anorganik,Industri Kecil
2024-02-10,PESANGGRAHAN,115.28,Anorganik,Pasar
2024-02-10,PULOGADUNG,85.36,Residu,Rumah Tangga
2024-02-10,SAWAH BESAR,111.22,Anorganik,Taman Kota
2024-02-10,SENEN,62.05,Residu,Industri Kecil
2024-02-10,SETIABUDI,59.42,Organik,Taman Kota
2024-02-10,TAMAN SARI,115.17,Anorganik,Industri Kecil
2024-02-10,TAMBORA,174.9,B3,Komersial
2024-02-10,TANAH ABANG,86.59,Organik,Taman Kota
2024-02-10,TANJUNG PRIOK,186.73,B3,Taman Kota
2024-02-10,TEBET,141.94,Residu,Komersial
2024-02-11,CAKUNG,97.25,Residu,Pasar
2024-02-11,CEMPAKA PUTIH,25.23,B3,Taman Kota
2024-02-11,CENGKARENG,136.37,Organik,Industri Kecil
2024-02-11,CILANDAK,138.34,Anorganik,Rumah Tangga
2024-02-11,CILINCING,80.7,Residu,Pasar
2024-02-11,CIPAYUNG,152.04,B3,Taman Kota
2024-02-11,CIRACAS,168.11,Organik,Industri Kecil
2024-02-11,DUREN SAWIT,107.29,B3,Industri Kecil
2024-02-11,GAMBIR,87.78,Residu,Taman Kota
2024-02-11,GROGOL PETAMBURAN,84.27,Anorganik,Rumah Tangga
2024-02-11,JAGAKARSA,72.96,Organik,Pasar
2024-02-11,JATINEGARA,51.12,Anorganik,Komersial
2024-02-11,JOHAR BARU,69.21,B3,Industri Kecil
2024-02-11,KALIDERES,51.75,Anorganik,Taman Kota
2024-02-11,KEBAYORAN BARU,116.38,Organik,Rumah Tangga
2024-02-11,KEBAYORAN LAMA,115.23,Residu,Industri Kecil
2024-02-11,KEBON JERUK,45.46,Residu,Pasar
2024-02-11,KELAPA GADING,95.79,Organik,Komersial
2024-02-11,KEMAYORAN,93.67,Residu,Rumah Tangga
2024-02-11,KEMBANGAN,44.11,Anorganik,Taman Kota
2024-02-11,KEPULAUAN SERIBU SELATAN,84.43,Anorganik,Pasar
2024-02-11,KEPULAUAN SERIBU UTARA,60.08,Residu,Industri Kecil
2024-02-11,KOJA,43.83,Anorganik,Industri Kecil
2024-02-11,KRAMATJATI,37.75,Anorganik,Rumah Tangga
2024-02-11,MAKASAR,144.58,Residu,Pasar
2024-02-11,MAMPANG PRAPATAN,27.73,Anorganik,Taman Kota
2024-02-11,MATRAMAN,71.32,Organik,Komersial
2024-02-11,MENTENG,17.16,Residu,Rumah Tangga
2024-02-11,PADEMANGAN,143.79,Anorganik,Rumah Tangga
2024-02-11,PAL MERAH,59.56,Residu,Rumah Tangga
2024-02-11,PANCORAN,59.21,Anorganik,Industri Kecil
2024-02-11,PASAR MINGGU,108.23,Residu,Komersial
2024-02-11,PASAR REBO,90.88,Organik,Pasar
2024-02-11,PENJARINGAN,77.09,Anorganik,Rumah Tangga
2024-02-11,PESANGGRAHAN,60.09,B3,Pasar
2024-02-11,PULOGADUNG,52.19,Organik,Pasar
2024-02-11,SAWAH BESAR,98.78,Organik,Taman Kota
2024-02-11,SENEN,54.17,B3,Komersial
2024-02-11,SETIABUDI,39.76,Organik,Rumah Tangga
2024-02-11,TAMAN SARI,50.17,Anorganik,Taman Kota
2024-02-11,TAMBORA,130.51,Anorganik,Taman Kota
2024-02-11,TANAH ABANG,31.5,B3,Pasar
2024-02-11,TANJUNG PRIOK,187.78,Anorganik,Taman Kota
2024-02-11,TEBET,124.19,Organik,Komersial
2024-02-12,CAKUNG,155.15,Organik,Komersial
2024-02-12,CEMPAKA PUTIH,30.6,B3,Taman Kota
2024-02-12,CENGKARENG,253.91,Residu,Rumah Tangga
2024-02-12,CILANDAK,194.19,B3,Komersial
2024-02-12,CILINCING,242.98,Anorganik,Industri Kecil
2024-02-12,CIPAYUNG,186.6,Organik,Rumah Tangga
2024-02-12,CIRACAS,222.25,Anorganik,Pasar
2024-02-12,DUREN SAWIT,155.23,Residu,Rumah Tangga
2024-02-12,GAMBIR,171.33,B3,Komersial
2024-02-12,GROGOL PETAMBURAN,184.29,Residu,Komersial
2024-02-12,JAGAKARSA,108.87,Organik,Industri Kecil
2024-02-12,JATINEGARA,100.12,B3,Rumah Tangga
2024-02-12,JOHAR BARU,314.06,Residu,Pasar
2024-02-12,KALIDERES,100.31,Residu,Taman Kota
2024-02-12,KEBAYORAN BARU,213.26,B3,Komersial
2024-02-12,KEBAYORAN LAMA,213.39,B3,Komersial
2024-02-12,KEBON JERUK,167.1,Anorganik,Pasar
2024-02-12,KELAPA GADING,181.55,Residu,Rumah Tangga
2024-02-12,KEMAYORAN,251.47,Residu,Taman Kota
2024-02-12,KEMBANGAN,60.12,B3,Taman Kota
2024-02-12,KEPULAUAN SERIBU SELATAN,193.37,Organik,Industri Kecil
2024-02-12,KEPULAUAN SERIBU UTARA,122.2,Organik,Komersial
2024-02-12,KOJA,110.36,Anorganik,Rumah Tangga
2024-02-12,KRAMATJATI,52.65,Organik,Komersial
2024-02-12,MAKASAR,195.94,B3,Rumah Tangga
2024-02-12,MAMPANG PRAPATAN,52.91,Organik,Komersial
2024-02-12,MATRAMAN,107.3,B3,Komersial
2024-02-12,MENTENG,28.45,B3,Taman Kota
2024-02-12,PADEMANGAN,304.43,Residu,Komersial
2024-02-12,PAL MERAH,171.96,B3,Pasar
2024-02-12,PANCORAN,154.92,Residu,Pasar
2024-02-12,PASAR MINGGU,200.9,B3,Industri Kecil
2024-02-12,PASAR REBO,254.33,B3,Taman Kota
2024-02-12,PENJARINGAN,186.71,B3,Taman Kota
2024-02-12,PESANGGRAHAN,95.99,Residu,Industri Kecil
2024-02-12,PULOGADUNG,125.03,Residu,Taman Kota
2024-02-12,SAWAH BESAR,186.97,B3,Industri Kecil
2024-02-12,SENEN,83.86,Residu,Taman Kota
2024-02-12,SETIABUDI,63.36,Organik,Taman Kota
2024-02-12,TAMAN SARI,88.08,Anorganik,Komersial
2024-02-12,TAMBORA,272.54,Residu,Industri Kecil
2024-02-12,TANAH ABANG,87.16,B3,Taman Kota
2024-02-12,TANJUNG PRIOK,189.48,Residu,Industri Kecil
2024-02-12,TEBET,257.74,Anorganik,Komersial
2024-02-13,CAKUNG,132.86,Organik,Taman Kota
2024-02-13,CEMPAKA PUTIH,27.44,B3,Pasar
2024-02-13,CENGKARENG,204.79,B3,Industri Kecil
2024-02-13,CILANDAK,140.23,B3,Pasar
2024-02-13,CILINCING,113.53,Residu,Rumah Tangga
2024-02-13,CIPAYUNG,231.71,B3,Rumah Tangga
2024-02-13,CIRACAS,265.53,B3,Pasar
2024-02-13,DUREN SAWIT,144.72,Organik,Komersial
2024-02-13,GAMBIR,83.69,Anorganik,Rumah Tangga
2024-02-13,GROGOL PETAMBURAN,195.89,Organik,Rumah Tangga
2024-02-13,JAGAKARSA,116.13,Anorganik,Komersial
2024-02-13,JATINEGARA,94.98,Organik,Pasar
2024-02-13,JOHAR BARU,109.4,Organik,Industri Kecil
2024-02-13,KALIDERES,58.29,Anorganik,Rumah Tangga
